year,movie_title,movie_actors
1968,Paadunna Puzha (1968),"Prem Nazeer ,KP Ummer ,Adoor Bhasi ,Sankaradi ,Radhakrishnan ,Prathapan ,GK Pillai ,Panjabi ,Sheela , ,Ushanandini ,Jayabharathi ,Aranmula Ponnamma ,TR Omana"
1968,Kaayalkkarayil (1968),"Prem Nazeer ,Adoor Bhasi ,GK Pillai ,KP Ummer ,PJ Antony ,Sheela ,Jayabharathi"
1968,Love In Kerala (1968),"Prem Nazeer ,KP Ummer ,Adoor Bhasi ,Friend Ramaswamy ,Jose Prakash ,N Govindankutty ,Jr Padmini"
1968,Asuravithu (1968),"Prem Nazeer ,Adoor Bhasi ,Sankaradi ,PJ Antony ,KP Abbas ,Nilamboor Balan ,Kaviyoor Ponnamma ,Khadeeja ,Sarada ,Kalamandalam Kalyanikuttiyamma ,Saraswathi M L"
1968,Viplavakaarikal (1968),"Madhu ,Bahadoor ,Muthukulam Raghavan Pillai ,Nellikkodu Bhaskaran ,Paravoor Bharathan ,TK Balachandran ,Sree Narayanapillai ,Kamaladevi ,Vijayalalitha ,KV Shanthi ,K Annamma"
1968,Dial 22 44 (1968),"Prem Nazeer ,Adoor Bhasi ,N Govindankutty ,Radhakrishnan ,Sachu ,MG Menon ,Sukumari ,Rajashree (Gracy) ,Susheela ,Kumari Sachu ,TK Balachandran ,Panchabi ,Prathapachandran ,Radhakrishnan ,TR Omana ,Master Mohan ,Friend Ramaswamy"
1968,Viruthan Shanku (1968),"Thikkurissi Sukumaran Nair ,Adoor Bhasi ,Sankaradi ,CA Balan ,Panjabi ,PK Sathyapal ,Kottarakkara Sreedharan Nair ,Ambika Sukumaran ,TR Omana ,Kottayam Shantha ,TK Balachandran ,Kaduvakkulam Antony ,Pappukutty Bhagavathar ,Jayabharathi ,Meena ,Khadeeja ,Aranmula Ponnamma ,Muthukulam Raghavan Pillai ,KA Vasudevan"
1968,Thirichadi (1968),"Prem Nazeer ,Kottarakkara Sreedharan Nair ,Adoor Bhasi ,SP Pillai ,Kaduvakkulam Antony ,Sheela ,Kanchana ,Devaki"
1968,Manaswini (1968),"PJ Antony ,Sathyan ,Thikkurissi Sukumaran Nair ,Madhu ,Bahadoor ,Nellikkodu Bhaskaran ,CA Balan ,Khadeeja ,Meena ,Sarada ,Sukumari"
1968,Kaliyalla Kalyaanam (1968),"Sathyan ,Adoor Bhasi ,SP Pillai ,Sachu ,Manavalan Joseph ,Sarada ,Jayabharathi ,Sukumari ,PS Parvathy ,Meena ,Bahadoor ,BK Mulloorkkara ,Kumaran ,Dorai"
1968,Lakshaprabhu (1968),"Prem Nazeer ,Adoor Bhasi ,Sankaradi ,Bahadoor ,Ravikumar ,PJ Antony ,Johnson ,Sheela ,Sukumari ,Jayanthi ,Meena ,Khadeeja ,KP Ummer ,GK Pillai ,Manavalan Joseph ,PK Nair ,Panikker ,Bhadran ,KS Parvathi ,Master Sathyan ,Master Ayyappan ,Punjabi ,Prathapan ,Pattam Sadan ,Padmakumar"
1968,Bhaaryamaar Sookshikkuka (1968),"Prem Nazeer ,Sheela ,Adoor Bhasi ,Sankaradi ,Paravoor Bharathan ,KP Ummer ,Ammini ,Kamalam ,TR Omana ,Kamaladevi"
1968,Thokkukal Kadha Parayunnu (1968),"Sathyan ,Prem Nazeer ,KP Ummer ,Muthukulam Raghavan Pillai ,Nellikkodu Bhaskaran ,Ammini ,Mala Aravindan ,Shanthadevi ,Jayabharathi ,Alfred Antony"
1968,Vazhi Pizhacha Santhathi (1968),"Sathyan ,Madhu ,KP Ummer ,Thikkurissi Sukumaran Nair ,Muthukulam Raghavan Pillai ,MS Namboothiri ,Sankaradi ,Adoor Bhasi ,M Parameswaran ,Prathapan ,CI Paul ,Ambika Sukumaran ,Kaviyoor Ponnamma ,Kamaladevi ,TR Omana"
1968,Hotel High Range (1968),"Ramakrishna ,Thikkurissi Sukumaran Nair ,SP Pillai ,Paravoor Bharathan ,Aranmula Ponnamma ,KV Shanthi ,Sarada ,Jyothi ,Kottarakkara Sreedharan Nair ,Bahadoor ,Nellikkode Bhaskaran"
1968,Vidhi (1968),"Bharath Bhooshan ,Kamal Kapoor ,Kaja ,Farida Jalal ,Asha (HIndi) ,Shalini (Hindi)"
1968,Agnipareeksha (1968),"Sathyan ,Prem Nazeer ,Adoor Bhasi ,TS Muthaiah ,Pattam Sadan ,Panjabi ,CA Balan ,KP Ummer ,Sheela ,Sarada ,TR Omana ,Aranmula Ponnamma ,Sree Subha ,KA Vasudevan"
1968,Punnapra Vayalar (1968),"Kottarakkara Sreedharan Nair ,SP Pillai ,Adoor Bhasi ,Prem Nazeer ,Bahadoor ,PJ Antony ,Kalaikkal Kumaran ,Vanakutty Raman Pillai ,Sheela ,Khadeeja ,Ushakumari"
1968,Midumidukki (1968),"Sathyan ,Kottarakkara Sreedharan Nair ,Adoor Bhasi ,Sankaradi ,Hari ,Sarada ,Ambika Sukumaran ,Rajani ,Aranmula Ponnamma"
1968,Aparaadhini (1968),"Sathyan ,Thikkurissi Sukumaran Nair ,Adoor Bhasi ,Bahadoor ,CA Balan ,Sukumari ,Ambika Sukumaran ,Padmini ,Shobha"
1968,Raagini (1968),"Madhu ,K Balaji ,Sankaradi ,Kottayam Chellappan ,Jyothi ,KR Vijaya ,Adoor Pankajam ,Vasanthi"
1968,Anchusundarikal (1968),"Prem Nazeer ,TS Muthaiah ,GK Pillai ,Adoor Bhasi ,Paravoor Bharathan ,Pappukutty Bhagavathar ,Udayachandrika ,Ranichandra ,Pankajavalli ,Jayabharathi ,Ammini"
1968,Thulaabharam (1968),"Madhu ,Prem Nazeer ,N Govindankutty ,Kaduvakkulam Antony ,Nellikkodu Bhaskaran ,Thikkurissi Sukumaran Nair ,Khan Sahib ,Thoppil Krishna Pillai ,Sheela ,Adoor Bhavani ,Sarada ,Kedamangalam Ali ,KA Vasudevan"
1968,Adhyaapika (1968),"Thikkurissi Sukumaran Nair ,Kottarakkara Sreedharan Nair ,Madhu ,Ramakrishna ,Vaikam Mani ,Vanakutty Raman Pillai ,Padmini ,KV Shanthi ,Ambika Sukumaran ,TK Balachandran ,SP Pillai ,Bahadoor ,Master Venu ,Ittan ,Joseph Chacko ,Ramachandran (Old) ,Aranmula Ponnamma ,Leela ,Meena ,Babysree ,Shobha ,Piravam Mary ,K Annamma"
1968,Yakshi (1968),"Sathyan ,Adoor Bhasi ,N Govindankutty ,Bahadoor ,Sarada ,Ushakumari ,Sukumari ,Rajakokila ,Radhika (Old)"
1968,Karutha Pournami (1968),"Madhu ,Bahadoor ,Johnson ,SP Pillai ,Sarada ,Vijayanirmala ,Jayanthi"
1968,Prathisandhi (1968),"Madhu ,Jayabharathi ,Adoor Bhasi ,Janardhanan ,Sujatha"
1968,Vidyaarthi (1968),"Prem Nazeer ,KP Ummer ,Thikkurissi Sukumaran Nair ,Muthukulam Raghavan Pillai ,Kottayam Chellappan ,Panjabi ,Prathapachandran ,Jayabharathi ,Sheela ,TR Omana ,Radha Sr. ,Prema ,Aranmula Ponnamma"
1968,Pengal (1968),"Sathyan ,TS Muthaiah ,SP Pillai ,Kottayam Chellappan ,MS Namboothiri ,Madhumathi ,Bahadoor ,Paul Vengola ,Philomina ,Meena ,PS Parvathy"
1968,Kaarthika (1968),"Sathyan ,Prem Navas ,Adoor Bhasi ,Manavalan Joseph ,KP Ummer ,CA Balan ,PA Latheef ,Sarada ,Mallika (Old) ,Devaki ,Meena ,KP Abbas"
1968,Anaachaadhanam (1968),"Prem Nazeer ,TS Muthaiah ,Adoor Bhasi ,Vanakutty Raman Pillai ,Jayabharathi ,Sheela ,Ranichandra ,Sukumari ,Shanthadevi ,PJ Antony ,N Govindankutty ,CA Balan ,SA Salam ,Vasanthan"
1968,Kadal (1968),"Madhu ,KP Ummer ,Thikkurissi Sukumaran Nair ,Bahadoor ,SP Pillai ,Shanthadevi ,Shobha ,Rajashree (Gracy) ,Sarada ,Babysree ,K Annamma"
1968,Velutha Kathreena (1968),"Sathyan ,Prem Nazeer ,TS Muthaiah ,Adoor Bhasi ,Bahadoor ,Manavalan Joseph ,Jose Prakash ,Sheela ,Jayabharathi ,Mala Aravindan ,Kaviyoor Ponnamma ,Shanthadevi ,Alfred Antony"
1969,Vilakuranja Manushyar (1969),"Prem Nazeer ,KP Ummer ,Madhu ,Kottarakkara Sreedharan Nair ,Manavalan Joseph ,Paravoor Bharathan ,Adoor Bhasi ,Pappukutty Bhagavathar ,Khadeeja ,Kaviyoor Ponnamma ,Sarada ,Lakshmi (Old) ,KV Shanthi ,Vijayakala"
1969,Nadi (1969),"Prem Nazeer ,Madhu ,Sarada ,Ambika Sukumaran ,Thikkurissi Sukumaran Nair ,PJ Antony ,Adoor Bhasi ,Sankaradi ,Nellikkodu Bhaskaran ,Paravoor Bharathan ,Alummoodan ,TK Chellappan ,Sankar Menon ,Chachappan ,Adoor Bhavani ,Kaviyoor Ponnamma ,TR Omana ,Jr Padmini ,Sumathi (Baby Sumathi) ,Jessy ,Kedamangalam Ali"
1969,Chattambikkavala (1969),"Sathyan ,Sreevidya ,Thikkurissi Sukumaran Nair ,KP Ummer ,SP Pillai ,Bahadoor ,Jose Prakash ,Kalayakkal Kumaran ,Fareed ,Mani ,Adoor Bhasi ,KV Shanthi ,Meena ,Vasantha ,Sarasamma ,K Annamma"
1969,Aalmaram (1969),"Adoor Bhasi ,Paul Vengola ,Paravoor Bharathan ,Prem Nazeer ,Madhu ,Sankaradi ,Kuthiravattam Pappu ,Kottarakkara Sreedharan Nair ,Kaviyoor Ponnamma ,Sheela ,KV Shanthi"
1969,Rest House (1969),"Prem Nazeer ,KP Ummer ,Vincent ,Raghavan ,Paravoor Bharathan ,Friend Ramaswamy ,Sheela ,Sreelatha Namboothiri ,Hema ,Lakshmi (Old) ,Kunchan ,Meena ,Adoor Bhasi ,Sadhana ,PR Menon ,Justin ,Lakshmi ,KA Vasudevan"
1969,Kannoor Deluxe (1969),"Prem Nazeer ,Sheela ,Adoor Bhasi ,Sankaradi ,KP Ummer ,Jose Prakash ,GK Pillai ,Nellikkodu Bhaskaran ,M Radhakrishnan ,TR Omana ,Ammini ,KP Abbas ,Kottayam Chellappan ,N Govindankutty ,Paappi ,K Radhakrishnan ,Paravoor Bharathan ,Kaduvakkulam Antony"
1969,Aardha Raatri (1969),"Venu ,Jayan (Telugu) ,Radhika (Telugu) ,Bharathi Vishnuvardhan ,Rajan"
1969,Kallichellamma (1969),"Prem Nazeer ,KP Ummer ,Madhu ,Adoor Bhasi ,Sankaradi ,Veeran ,Sheela ,Kottayam Shantha ,ML Saraswathi ,Adoor Bhavani ,Jeasy ,Paravoor Bharathan ,Meena ,Khadeeja ,Pala Thankam ,Nabeesa ,Kuttan Pillai ,Sankar Menon ,Master Pramod ,Radhakrishnan ,KP Pillai ,KP Abbas ,PA Latheef ,Thomas Mani ,Thodupuzha Radhakrishnan"
1969,Pooja Pushpam (1969),"Prem Nazeer ,Thikkurissi Sukumaran Nair ,TS Muthaiah ,SP Pillai ,Bahadoor ,Sheela ,Meena ,Vijayasree ,Khadeeja ,Aranmula Ponnamma ,TK Balachandran ,PK Radhadevi"
1969,Vilakkappetta Bandhangal (1969),"Sathyan ,Prem Nazeer ,KP Ummer ,Adoor Bhasi ,TK Balachandran ,Ushakumari ,Sadhana ,Khadeeja ,Ambika Sukumaran ,TR Omana ,Jayabharathi ,Bahadoor ,N Govindankutty ,KP Abbas"
1969,Janmabhoomi (1969),"Madhu ,SP Pillai ,Kottarakkara Sreedharan Nair ,Ushakumari ,TR Omana ,Baby Sharada ,Snehalatha ,KP Chandramohan"
1969,Nurse (1969),"Ramakrishna ,Thikkurissi Sukumaran Nair ,Bahadoor ,Kottarakkara Sreedharan Nair ,Muthukulam Raghavan Pillai ,SP Pillai ,Jayabharathi ,KV Shanthi ,Pankajavalli ,Pushpalatha"
1969,Kumaarasambhavam (1969),"Gemini Ganesan ,Thikkurissi Sukumaran Nair ,TK Balachandran ,SP Pillai ,Kottarakkara Sreedharan Nair ,Sreevidya ,Padmini ,Rajashree (Gracy) ,Sreedevi ,Pankajavalli ,K Annamma"
1969,Velliyaazhcha (1969),"Sathyan ,Madhu ,Sankaradi ,Bahadoor ,Ambika Sukumaran ,Meena ,TR Omana ,Sarada ,Kumari Padmini ,Khadeeja ,Muthukulam Raghavan Pillai ,Paravoor Bharathan ,Vallathol Unnikrishnan"
1969,Aryankaavu Kollasankham (1969),"Keralasree Sunny ,Madhavan Nair ,Santo Krishnan ,Polachira Ramachandran ,Khadeeja"
1969,Koottukudumbam (1969),"Prem Nazeer ,Sathyan ,Kottarakkara Sreedharan Nair ,Adoor Bhasi ,Manavalan Joseph ,SP Pillai ,Alummoodan ,Khan Sahib ,Sheela ,Sarada ,Ushakumari ,KPAC Lalitha"
1969,Adimakal (1969),"Sathyan ,Adoor Bhasi ,Jeysi ,Bahadoor ,Sankaradi ,Paravoor Bharathan ,Kuttan Pillai ,Prem Nazeer ,Ammini ,Sheela ,Sarada ,Jr Padmini"
1969,Kaattukurangu (1969),"Sathyan ,KP Ummer ,Adoor Bhasi ,PJ Antony ,N Govindankutty ,Jose Prakash ,Pattam Sadan ,Kottayam Shantha ,Khadeeja ,Sarada ,Jayabharathi ,Kaviyoor Ponnamma ,Meena ,Vanchiyoor Radha ,Pappukutty Bhagavathar ,Baby Rani ,Baby Rajani"
1969,Susy (1969),"Prem Nazeer ,Kottarakkara Sreedharan Nair ,SP Pillai ,Adoor Bhasi ,Manavalan Joseph ,N Govindankutty ,Alummoodan ,Kaduvakkulam Antony ,Sreelatha Namboothiri ,Sarada"
1969,Padicha Kallan (1969),"Prem Nazeer ,KP Ummer ,TK Balachandran ,Adoor Bhasi ,Manavalan Joseph ,Krishnan ,Paravoor Bharathan ,Pappukutty Bhagavathar ,Bharathi Vishnuvardhan ,Radhika (Old) ,Snehalatha ,TR Omana ,Aranmula Ponnamma ,Latha Raju ,KJ Yesudas"
1969,Mooladhanam (1969),"Adoor Bhasi ,Manavalan Joseph ,Kottayam Chellappan ,CA Balan ,Sathyan ,Prem Nazeer ,KP Ummer ,Sankaradi ,Sarada ,Sreelatha Namboothiri ,AJ Eddie ,Kedamangalam Ali"
1969,Jwaala (1969),"Prem Nazeer ,Sarada ,Sheela ,Kottarakkara Sreedharan Nair ,Adoor Bhasi ,SP Pillai ,Kaduvakkulam Antony ,Manavalan Joseph ,N Govindankutty ,Adoor Pankajam ,Aranmula Ponnamma ,Pankajavalli"
1969,Mister Kerala (1969),"Prem Nazeer ,Sheela ,TS Muthaiah ,GK Pillai ,KP Ummer ,Vijayalalitha ,CR Lakshmi ,TR Omana ,Latha Raju ,Adoor Bhasi ,Pattam Sadan ,Paravoor Bharathan ,Panjabi ,Radha ,Krishnan ,Jr Padmini"
1969,Veettumrigam (1969),"Sathyan ,Madhu ,Adoor Bhasi ,Raghavan ,PJ Antony ,Sankaradi ,Nellikkodu Bhaskaran ,Kaduvakkulam Antony ,Ravi ,Radhakrishnan ,Janardhanan ,Sarada ,Kamala Devi ,TR Omana ,Shobha ,Jayabharathi ,Radha ,Mani ,Kamalam"
1969,Kadalppaalam (1969),"N Govindankutty ,Radhakrishnan ,Sathyan ,Prem Nazeer ,Bahadoor ,KP Ummer ,Sankaradi ,Sheela ,Jayabharathi ,Vijayachandrika ,Adoor Bhavani"
1969,Sandhya (1969),"Sathyan ,KP Ummer ,Adoor Bhasi ,Bahadoor ,Muthukulam Raghavan Pillai ,Khadeeja ,Padmini ,Sarada ,Jayabharathi ,Lakshmi (Old)"
1969,Danger Biscuit (1969),"Prem Nazeer ,KP Ummer ,Sankaradi ,GK Pillai ,CA Balan ,KP Abbas ,Sheela ,Sukumari ,Sadhana ,Adoor Bhasi ,N Govindankutty ,Kottayam Chellappan ,Paravoor Bharathan"
1969,Rahasyam (1969),"Prem Nazeer ,KP Ummer ,Adoor Bhasi ,N Govindankutty ,Paravoor Bharathan ,Friend Ramaswamy ,Sheela ,Jayabharathi ,Meena ,Jose Prakash ,PR Menon ,Kuttan Pillai ,Vanchiyoor Radha ,CR Lakshmi"
1969,Ballaatha Pahayan (1969),"Prem Nazeer ,KP Ummer ,SP Pillai ,Sankaradi ,Bahadoor ,Manavalan Joseph ,Jayabharathi ,Meena ,"
1969,Kuruthikkalam (1969),"Sathyan ,Madhu ,Bahadoor ,SP Pillai ,Kottayam Chellappan ,KP Abbas ,Sheela ,Ambily ,PS Parvathy ,Shobha ,Nithya ,Jose Prakash"
1969,Virunnukari (1969),"Prem Nazeer ,Madhu ,TS Muthaiah ,KP Ummer ,Adoor Bhasi ,Sankaradi ,Kaduvakkulam Antony ,MS Namboothiri ,Sreelatha Namboothiri ,Jayabharathi ,Ambika Sukumaran ,Sheela ,Lakshmi (Old) ,Vidhubala ,TR Omana"
1969,Urangatha Sundari (1969),"Sathyan ,KP Ummer ,SP Pillai ,Bahadoor ,Nellikkodu Bhaskaran ,Adoor Pankajam ,KV Shanthi ,Jayabharathi ,Rajashree (Gracy)"
1970,Naazhikakkallu (1970),"Prem Nazeer ,Sheela ,GK Pillai ,Bahadoor ,Sankaradi ,SP Pillai ,Kaduvakkulam Antony ,Shyam Kumar ,Nellikkodu Bhaskaran , ,Madhubala (Old) ,TR Omana ,Saraswathi M L ,Usha(Old) ,Shailashree ,Ammini"
1970,Olavum Theeravum (1970),"Madhu ,Alummoodan ,Paravoor Bharathan ,Jose Prakash ,Nellikkodu Bhaskaran ,Kunjava ,Pariyanampatta ,Ali ,Nilamboor Balan ,KP Abbas ,Mala Aravindan ,Ushanandini ,Philomina ,Nilambur Ayisha ,Sujatha"
1970,Lottery Ticket (1970),"Prem Nazeer ,KP Ummer ,Adoor Bhasi ,Sankaradi ,Paravoor Bharathan ,Muthukulam Raghavan Pillai ,Paul Vengola ,Sheela ,Meena ,Sreelatha Namboothiri ,Sadhana ,Jose Prakash ,GK Pillai ,Prema ,N Govindankutty ,Aranmula Ponnamma ,Panjabi ,Thodupuzha Radhakrishnan"
1970,Aranaazhikaneram (1970),"Sathyan ,Prem Nazeer ,Kottarakkara Sreedharan Nair ,KP Ummer ,Adoor Bhasi ,Sankaradi ,Bahadoor ,Muthukulam Raghavan Pillai ,Meena ,Ambika Sukumaran ,Sheela ,Ragini ,Suseela ,Ammini ,Prem Prakash ,KA Vasudevan ,KA Vasudevan"
1970,Cross Belt (1970),"Sathyan ,Thikkurissi Sukumaran Nair ,PJ Antony ,Kottarakkara Sreedharan Nair ,Paravoor Bharathan ,Adoor Bhasi ,Kottayam Chellappan ,Bahadoor ,Sarada ,Ushakumari ,Kaviyoor Ponnamma ,Aranmula Ponnamma ,N Govindankutty"
1970,Aa Chithrashalabham Parannotte (1970),"Prem Nazeer ,Sankaradi ,Adoor Bhasi ,Bahadoor ,Ushanandini ,Sheela ,KV Shanthi ,Sreelatha Namboothiri ,TP Radhamani ,Kottayam Shantha ,Nellikkodu Bhaskaran ,TR Omana ,Kaviyoor Ponnamma ,Khadeeja ,Master Jikku"
1970,Swapnangal (1970),"Madhu ,SP Pillai ,Vincent ,DK Chellappan ,Sreedevi ,KV Shanthi ,Geethanjali ,Kanakasree ,Sreevidya"
1970,Nizhalaattam (1970),"Prem Nazeer ,Thikkurissi Sukumaran Nair ,Nellikkodu Bhaskaran ,Bahadoor ,Paravoor Bharathan ,Balan K Nair ,Sudheer ,Jose Prakash ,Sheela ,Kaviyoor Ponnamma ,Sankaradi ,Thodupuzha Radhakrishnan ,Pattam Sadan ,Nilamboor Balan ,PR Menon ,KP Abbas ,Kedamangalam Ali ,K Radhakrishnan ,Metilda ,N Govindankutty ,Jeasy"
1970,Bheekara Nimishangal (1970),"Madhu ,Sathyan ,Vincent ,KP Abbas ,Adoor Bhasi ,TS Muthaiah ,Sankaradi ,Kuttan Pillai ,Bahadoor ,N Govindankutty ,Paravoor Bharathan ,Sheela ,Ushakumari ,Hema ,Geetha (Old) ,Khadeeja ,Baby Savitha"
1970,Vaazhve Mayam (1970),"Sathyan ,Adoor Bhasi ,KP Ummer ,Sankaradi ,Muthukulam Raghavan Pillai ,CA Balan ,Kuttan Pillai ,KPAC Lalitha ,Philomina ,Khadeeja ,Sheela"
1970,Sabarimala Sree Dharmashaastha (1970),"Thikkurissi Sukumaran Nair ,SP Pillai ,Kottarakkara Sreedharan Nair ,Hari ,TS Muthaiah ,Manavalan Joseph ,Padmini ,Ragini ,Ambika Sukumaran ,Meena ,Sadhana ,Sreedevi ,Sankaradi ,Jose Prakash ,Balan K Nair ,Paravoor Bharathan ,N Govindankutty ,TK Balachandran ,Muthukulam Raghavan Pillai ,KP Abbas ,Santo Krishnan ,VT Aravindaksha Menon"
1970,Pearl View (1970),"Prem Nazeer ,Kottarakkara Sreedharan Nair ,PJ Antony ,Kaduvakkulam Antony ,Alummoodan ,Manavalan Joseph ,Adoor Bhasi ,KP Ummer ,Sarada ,Madhumathi ,N Govindankutty ,SJ Dev ,Kottayam Chellappan ,Adoor Bhavani ,Adoor Pankajam ,SP Pillai ,CG Gopinath ,KPAC Khan ,Aranmula Ponnamma ,Cherthala Lalitha"
1970,Kaakkathampuraatti (1970),"Prem Nazeer ,Madhu ,Kottarakkara Sreedharan Nair ,Adoor Bhasi ,Sankaradi ,Paul Vengola ,PJ Antony ,PA Latheef ,Sarada ,Adoor Bhavani ,Khadeeja ,Sreelatha Namboothiri ,Jayabharathi ,GK Pillai ,Aravindakshan ,Kuttan Pillai ,Padmakumar ,Bhaskaran Nair ,Pathrose Kunnamkulam ,Vijayan Pallikkara ,Veeran"
1970,Kurukshethram (1970),"Kottarakkara Sreedharan Nair ,Paravoor Bharathan ,BK Pottakkad ,Sathyan ,Adoor Bhasi ,PJ Antony ,Aranmula Ponnamma ,Adoor Bhavani ,Sheela ,Meena ,Jayabharathi ,Sreelatha Namboothiri ,Kamalam ,Nellikkodu Bhaskaran ,Bahadoor ,Manavalan Joseph ,CA Balan ,Master Sreedhar"
1970,Mindaapennu (1970),"Prem Nazeer ,Bahadoor ,GK Pillai ,Premji ,Sheela ,Sarada ,Vanchiyoor Radha ,Sukumari ,TR Omana ,Adoor Bhasi ,Bhanji ,Paravoor Bharathan"
1970,Madhuvidhu (1970),"Vincent ,Jose Prakash ,SP Pillai ,Jose Prakash ,Nellikkodu Bhaskaran ,KPAC Sunny ,Geethanjali ,Pankajavalli ,Sushama (Maya) ,Jayabharathi ,KV Shanthi ,Aranmula Ponnamma ,Alummoodan ,Mala Aravindan ,Prameela ,Philip ,Sarasamma ,Annamma"
1970,Ambalapraavu (1970),"Prem Nazeer ,Madhu ,Sankaradi ,KP Ummer ,Adoor Bhasi ,Veeran ,Raman ,Kaduvakkulam Antony ,Kottayam Shantha ,Khadeeja ,Madhubala (Old) ,PS Parvathy ,Sarada ,Sheela ,TKR Bhadran ,T R Omana ,Aranmula Ponnamma ,Philomina ,Meena ,Bahadoor ,Paravoor Bharathan ,C A Balan ,K S Parvathy ,Ramankutty ,Raghava Menon ,KP Abbas ,Puthuval"
1970,Ammayenna Sthree (1970),"Prem Nazeer ,KR Vijaya ,KP Ummer ,TS Muthaiah ,Adoor Bhasi ,Raghavan ,Jayabharathi ,Thikkurissi Sukumaran Nair ,Ragini ,Bahadoor"
1970,Saraswathi (1970),"Prem Nazeer ,Ragini ,Thikkurissi Sukumaran Nair ,KP Ummer ,Muthukulam Raghavan Pillai ,Vijayalalitha ,Meena ,Ammini"
1970,Palunku Paathram (1970),"Prem Nazeer ,Madhu ,Thikkurissi Sukumaran Nair ,Adoor Bhasi ,SP Pillai ,TS Muthaiah ,PR Menon ,Sudheer ,Sheela ,Vijayasree ,Jayabharathi ,Philomina"
1970,Dathuputhran (1970),"Sathyan ,Prem Nazeer ,KP Ummer ,SP Pillai ,Alummoodan ,Kottayam Chellappan ,Sheela ,Jayabharathi ,Ushakumari ,Rajashree (Gracy) ,Adoor Pankajam ,Vijayasree ,PJ Antony ,Adoor Bhasi ,Kaduvakkulam Antony ,Aranmula Ponnamma ,Kanchana ,Pankajavalli"
1970,Nishaagandhi (1970),"Prem Nazeer ,KR Vijaya ,KP Ummer ,Sukumari ,Sudheer ,Shekhar ,Lakshmisree ,Sreepriya ,TR Omana ,Junior Balayya ,Bahadoor"
1970,Detective 909 Keralathil (1970),"KP Ummer ,Kottarakkara Sreedharan Nair ,Sankaradi ,TS Muthaiah ,MS Namboothiri ,Panjabi ,Jayabharathi ,Meena ,Sadhana ,Vijayasree ,Sreelatha Namboothiri ,Junior Sheela ,KP Abbas ,Sreekumar ,Shamsuddin ,Alummoodan ,Nambiar ,Girish Kumar (new)"
1970,Thaara (1970),"Sathyan ,KP Ummer ,Prem Nazeer ,Thikkurissi Sukumaran Nair ,Adoor Bhasi ,SP Pillai ,Alummoodan ,Kottayam Chellappan ,Sarada ,Jayabharathi ,Vijayakumari ,Adoor Bhavani ,Adoor Pankajam ,Pankajavalli ,Aranmula Ponnamma ,KPAC Lalitha , ,Cherthala Lalitha"
1970,Kuttavaali (1970),"Sathyan ,Raghavan ,Alummoodan ,TR Omana ,Sumathi (Baby Sumathi) ,Sarada ,Sadhana"
1970,Nilakkaatha Chalanangal (1970),"Sathyan ,Madhu ,Jose Prakash ,Alummoodan ,SP Pillai ,Kottayam Chellappan ,Jayabharathi ,Renuka ,Aranmula Ponnamma ,Meena ,TR Omana ,Nellikkodu Bhaskaran ,Kottayam Chellappan ,Prem Prakash"
1970,Vivaaham Swargathil (1970),"Prem Nazeer ,Thikkurissi Sukumaran Nair ,TS Muthaiah ,TK Balachandran ,Kaduvakkulam Antony ,Sheela ,Ranichandra ,Prema ,PS Parvathy ,Vijayanirmala ,Adoor Bhavani"
1970,Vivaahitha (1970),"Sathyan ,TS Muthaiah ,Adoor Bhasi ,Prem Nazeer ,Muthukulam Raghavan Pillai ,Padmini ,Mythili ,Jayabharathi ,Sheela ,Kaviyoor Ponnamma"
1970,Thurakkaatha Vaathil (1970),"Prem Nazeer ,Madhu ,Ramankutty ,CA Balan ,Bahadoor ,Jayabharathi ,Ragini ,Philomina ,Nellikkodu Bhaskaran ,KT Muhammad ,BK Pottekkad ,Raghava Menon"
1970,Raktha Pushpam (1970),"Prem Nazeer ,KP Ummer ,Adoor Bhasi ,Mohan Sharma ,Sankaradi ,Vijayasree ,Prema ,KR Savithri ,Sadhana ,Santo Krishnan ,Meena ,Sreelatha Namboothiri ,N Govindankutty ,PR Menon ,Justin ,Kuttan Pillai ,Padmanjali ,Kamala"
1970,Kalpana (1970),"Sathyan ,Prem Nazeer ,Adoor Bhasi ,TS Muthaiah ,Sheela ,Meena ,Kaviyoor Ponnamma"
1970,Abhayam (1970),"Madhu ,Veeran ,Raghavan ,Kottayam Chellappan ,Sankaradi ,SP Pillai ,Prema ,Philomina ,Kottayam Shantha ,Mavelikkara Ponnamma ,Sheela ,Jose Prakash ,Edie ,Devasya ,Omanakkuttan ,Krishnan Nair ,KP Pillai ,Vijayan Nair ,Unnimenon ,Sukumaran (Old) ,Sherin Sheela ,TP Radhamani ,Kshema ,Hema ,AJ Eddie"
1970,Ezhuthaatha Kadha (1970),"Prem Nazeer ,Thikkurissi Sukumaran Nair ,Adoor Bhasi ,KP Ummer ,GK Pillai ,Sankaradi ,Muthukulam Raghavan Pillai ,Sheela ,TR Omana ,Chandrakala ,TKR Bhadran ,Nellikkodu Bhaskaran ,Paravoor Bharathan ,TK Balachandran"
1970,Thriveni (1970),"Sathyan ,Prem Nazeer ,Thikkurissi Sukumaran Nair ,Sankaradi ,Adoor Bhasi ,Alummoodan ,KPAC Lalitha ,Kaviyoor Ponnamma ,Sarada ,Paravoor Bharathan ,KP Abbas ,Kedamangalam Ali ,Baby Savitha ,KA Vasudevan"
